fips,state,county,total_population,senior_population,senior_share,living_alone_65_share,disability_share,median_income,diabetes_prev,chd_prev,copd_prev,poor_physical_health_prev,healthcare_support_workers,healthcare_support_per_1k_seniors,healthcare_support_wage,wage_geo_level,wage_year,wage_source
24025,MD,Harford County,263757.0,46016.0,0.17446361613151498,0.2430893602225313,0.11154206333860334,112265.0,11.6,5.8,6.1,12.1,2676.0,58.15368567454799,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24027,MD,Howard County,336328.0,51275.0,0.15245534121452867,0.18993661628473915,0.08552068219119431,149763.0,10.4,4.8,4.0,9.5,3043.0,59.346660165772796,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24029,MD,Kent County,19346.0,5305.0,0.27421689238085395,0.29010367577756835,0.15005685929907991,80147.0,13.7,8.1,8.1,13.3,194.0,36.56927426955702,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24031,MD,Montgomery County,1065949.0,181139.0,0.1699321449712885,0.22784160230541187,0.09335061996399452,132450.0,10.8,5.3,4.5,10.5,14223.0,78.51981075306809,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24033,MD,Prince George's County,959754.0,143116.0,0.14911737799477784,0.2506498225215909,0.10383285716964973,101798.0,15.2,5.5,5.5,12.6,17508.0,122.33433019368904,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24035,MD,Queen Anne's County,51825.0,10720.0,0.20684997588036663,0.22975746268656716,0.10444766039556198,112826.0,11.6,6.7,6.8,12.4,522.0,48.69402985074627,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24039,MD,Somerset County,24822.0,4419.0,0.17802755620014504,0.3530210454854039,0.12915961646926113,64943.0,14.2,7.5,8.7,14.9,275.0,62.23127404390134,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24037,MD,St. Mary's County,115126.0,16144.0,0.14022896652363498,0.21766600594648167,0.11470041519726212,119446.0,11.4,5.7,5.9,11.9,1273.0,78.85282457879087,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24041,MD,Talbot County,37917.0,11210.0,0.2956457525648126,0.3024085637823372,0.15167339188226917,84811.0,13.1,8.4,8.0,13.6,425.0,37.91257805530776,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24043,MD,Washington County,155709.0,28153.0,0.18080521999370622,0.2646254395623912,0.14611229922483607,77747.0,13.3,7.2,8.4,14.3,2084.0,74.02408269100984,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24045,MD,Wicomico County,104914.0,17448.0,0.16630764245000668,0.27968821641448877,0.11785843643365042,76210.0,12.6,6.5,7.4,13.1,3031.0,173.71618523613023,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
24047,MD,Worcester County,53700.0,15371.0,0.2862383612662942,0.25378960379936244,0.15160148975791435,81745.0,13.7,8.1,8.0,13.9,628.0,40.856157699564115,43660,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26001,MI,Alcona County,10397.0,3843.0,0.36962585361161876,0.2792089513400989,0.22958545734346447,54993.0,16.0,11.0,11.9,17.0,194.0,50.481394743689826,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26003,MI,Alger County,8762.0,2380.0,0.2716274823099749,0.2323529411764706,0.18100890207715134,61286.0,13.2,8.7,9.6,15.2,98.0,41.1764705882353,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26005,MI,Allegan County,121456.0,22378.0,0.18424779343959952,0.21127893466797748,0.11525984718745884,83283.0,11.6,7.1,8.2,14.2,1686.0,75.3418536062204,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26007,MI,Alpena County,28880.0,7265.0,0.2515581717451524,0.29745354439091537,0.21810941828254848,53950.0,14.2,9.5,11.4,16.6,673.0,92.63592567102546,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26009,MI,Antrim County,24127.0,6930.0,0.28723007419074065,0.25497835497835497,0.16123015708542296,72054.0,12.8,8.5,9.0,14.3,406.0,58.58585858585859,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26011,MI,Arenac County,15077.0,4104.0,0.27220269284340387,0.27266081871345027,0.17530012601976522,58811.0,14.7,9.8,11.4,16.8,239.0,58.23586744639376,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26013,MI,Baraga County,8191.0,1901.0,0.23208399462825052,0.3072067332982641,0.19423757782932488,55327.0,14.5,9.0,10.6,16.7,76.0,39.97895844292478,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26015,MI,Barry County,63409.0,12372.0,0.1951142582283272,0.23302618816682832,0.12876720970209277,77500.0,11.2,7.2,8.3,13.9,1039.0,83.97995473650177,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26017,MI,Bay County,103008.0,22568.0,0.21908977943460703,0.331664303438497,0.16669579061820441,61763.0,12.6,7.8,9.3,15.0,2867.0,127.0382842963488,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26019,MI,Benzie County,18310.0,5261.0,0.28732932823593665,0.22220110245200533,0.17438558164937193,74834.0,12.8,8.5,9.0,14.6,267.0,50.7508078312108,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26021,MI,Berrien County,153288.0,32703.0,0.2133435102552059,0.2733388374155276,0.14154402171076666,65425.0,13.5,8.0,9.2,15.2,2617.0,80.0232394581537,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26023,MI,Branch County,45300.0,8787.0,0.19397350993377482,0.28052805280528054,0.15286975717439294,63724.0,13.3,8.3,10.2,16.3,640.0,72.83486969386594,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26025,MI,Calhoun County,133778.0,24927.0,0.1863310858287611,0.2835479600433265,0.14122650959051564,63177.0,13.3,7.6,9.2,15.0,2379.0,95.43868094836924,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26027,MI,Cass County,51520.0,11620.0,0.22554347826086957,0.2576592082616179,0.16057841614906831,70443.0,13.1,8.3,9.7,15.4,731.0,62.908777969018935,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26029,MI,Charlevoix County,26108.0,7067.0,0.2706833154588632,0.21720673553134287,0.14608549103722998,76531.0,12.3,8.2,8.6,13.9,389.0,55.044573369180696,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26031,MI,Cheboygan County,25865.0,7494.0,0.28973516334815386,0.255404323458767,0.19025710419485792,62875.0,14.6,9.5,10.9,16.3,454.0,60.58179877235122,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26033,MI,Chippewa County,36295.0,7114.0,0.19600495936079348,0.2971605285352825,0.15671580107452818,62217.0,12.7,7.8,9.1,15.6,398.0,55.946021928591506,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26035,MI,Clare County,31218.0,7988.0,0.2558780190915497,0.2975713570355533,0.24117496316227818,49384.0,15.4,10.2,12.7,18.1,551.0,68.97846770155233,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26037,MI,Clinton County,79626.0,14971.0,0.1880164770301158,0.25121902344532765,0.12822444930047974,88210.0,10.6,6.6,7.3,13.1,893.0,59.64865406452475,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26039,MI,Crawford County,13369.0,3645.0,0.2726456728251926,0.23072702331961592,0.23614331662802004,60392.0,14.9,10.0,11.6,16.9,192.0,52.674897119341566,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26041,MI,Delta County,36813.0,9658.0,0.2623529731344905,0.2986125491820253,0.16850025806101104,57809.0,13.8,9.1,10.5,15.9,592.0,61.29633464485401,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26043,MI,Dickinson County,25954.0,6278.0,0.24188949680203436,0.29483912073908886,0.17557987208137474,65156.0,12.6,8.3,9.2,14.8,485.0,77.25390251672506,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26045,MI,Eaton County,109130.0,21940.0,0.2010446256757995,0.2716955332725615,0.15184642169889123,79597.0,11.4,6.8,7.5,13.4,1256.0,57.247037374658156,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26047,MI,Emmet County,34125.0,8521.0,0.2496996336996337,0.23518366388921488,0.13227838827838828,78112.0,11.5,7.5,7.8,13.2,449.0,52.69334585142589,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26049,MI,Genesee County,403305.0,75735.0,0.18778591884553875,0.3006007790321516,0.1773198943727452,62281.0,13.2,7.8,9.5,16.0,7246.0,95.67571136198586,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26051,MI,Gladwin County,25693.0,7019.0,0.2731872494453742,0.281094172959111,0.19908146187677578,55349.0,15.0,10.1,11.9,17.1,407.0,57.98546801538681,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26053,MI,Gogebic County,14319.0,4203.0,0.29352608422375864,0.2957411372828932,0.18835114183951393,52732.0,15.2,10.3,11.3,16.7,240.0,57.102069950035684,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26055,MI,Grand Traverse County,96166.0,21109.0,0.21950585445999626,0.28187029229238714,0.12554333132292078,81647.0,10.7,6.8,7.4,13.2,1313.0,62.20095693779904,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26057,MI,Gratiot County,41385.0,7377.0,0.1782529902138456,0.26799511996746644,0.1428536909508276,63556.0,11.6,7.3,8.8,14.8,897.0,121.59414396095974,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26059,MI,Hillsdale County,45654.0,9763.0,0.21384763657072764,0.25391785311891835,0.16180400403031497,64242.0,13.5,8.7,10.5,16.1,716.0,73.33811328485098,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26061,MI,Houghton County,37693.0,6775.0,0.1797415965829199,0.3077490774907749,0.11394688668983631,58899.0,10.0,6.6,7.6,12.8,529.0,78.08118081180812,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26063,MI,Huron County,31113.0,8465.0,0.27207276701057437,0.3034849379799173,0.15903320155561984,58870.0,14.3,9.4,10.8,16.3,625.0,73.83343177790903,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26065,MI,Ingham County,283913.0,42210.0,0.14867230454399763,0.3434968017057569,0.1377499445252595,65526.0,10.2,5.6,6.5,12.5,4417.0,104.64344941956882,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26067,MI,Ionia County,66574.0,10522.0,0.15804968906780426,0.24767154533358676,0.13687024964700933,75611.0,11.1,6.7,8.1,14.0,839.0,79.7376924539061,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26069,MI,Iosco County,25347.0,7872.0,0.3105692981417919,0.3163109756097561,0.2019962914743362,50066.0,15.9,10.9,12.7,18.0,258.0,32.77439024390244,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26071,MI,Iron County,11667.0,3662.0,0.3138767463786749,0.315401419989077,0.22405074140738837,55940.0,15.3,10.3,11.5,16.7,194.0,52.97651556526488,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26073,MI,Isabella County,64565.0,9022.0,0.13973515062340278,0.28851695854577697,0.14775807325950593,55237.0,10.5,6.2,8.2,14.3,1201.0,133.11904234094436,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26075,MI,Jackson County,160060.0,30511.0,0.19062226665000626,0.2707548097407492,0.13774834437086092,66073.0,12.5,7.5,8.7,14.9,2758.0,90.39362852741634,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26077,MI,Kalamazoo County,262375.0,42340.0,0.16137208194378275,0.28623051487954654,0.11772081943782754,72532.0,9.7,5.9,6.9,12.7,4356.0,102.8814359943316,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26079,MI,Kalkaska County,18239.0,3961.0,0.21717199407862273,0.27871749558192377,0.18570097044794123,68578.0,13.5,8.7,10.5,16.3,432.0,109.06336783640495,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26081,MI,Kent County,663150.0,98825.0,0.1490235994872955,0.2631621553250696,0.1095046369599638,82631.0,10.3,5.7,6.4,12.5,9064.0,91.71768277257779,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26083,MI,Keweenaw County,2133.0,779.0,0.3652133145804032,0.21566110397946084,0.180028129395218,52583.0,13.4,9.5,9.0,14.0,82.0,105.26315789473684,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26085,MI,Lake County,12563.0,3423.0,0.2724667674918411,0.2754893368390301,0.23760248348324445,50805.0,17.2,10.9,13.4,19.0,186.0,54.338299737072745,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26087,MI,Lapeer County,88837.0,17916.0,0.20167272645406756,0.23738557713775396,0.1530668527753076,77306.0,11.9,7.6,9.0,14.8,1447.0,80.76579593659298,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26089,MI,Leelanau County,22734.0,7673.0,0.33751209641945984,0.19979147660628177,0.1264185801002903,99422.0,12.2,8.3,7.8,13.0,247.0,32.19079890525219,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26091,MI,Lenawee County,98415.0,20023.0,0.20345475791291978,0.2567047894920841,0.14135040390184422,70518.0,12.4,7.6,8.8,14.9,1849.0,92.34380462468161,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26093,MI,Livingston County,195833.0,38667.0,0.19744884672144122,0.21783432901440505,0.11391849177615622,103039.0,9.7,6.2,6.8,12.3,2555.0,66.0770165774433,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26095,MI,Luce County,6271.0,1418.0,0.22612023600701642,0.23201692524682652,0.2014032849625259,54893.0,14.1,8.9,10.1,15.8,118.0,83.21579689703808,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26097,MI,Mackinac County,10957.0,3255.0,0.2970703659760883,0.23440860215053763,0.199598430227252,63909.0,16.4,10.4,11.7,17.6,85.0,26.113671274961597,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26099,MI,Macomb County,879853.0,160868.0,0.18283508722479777,0.30768704776587014,0.13920166209582738,77837.0,11.4,6.8,8.2,14.1,14213.0,88.3519407215854,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26101,MI,Manistee County,25350.0,7095.0,0.2798816568047337,0.25651867512332627,0.17842209072978304,63516.0,13.7,9.1,10.2,15.7,444.0,62.579281183932345,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26103,MI,Marquette County,67112.0,13634.0,0.2031529383716772,0.27768813260965236,0.1506437000834426,65429.0,10.6,6.9,7.8,13.4,1458.0,106.93853601290891,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26105,MI,Mason County,29207.0,7689.0,0.26325880782004313,0.289634542853427,0.16896634368473312,64748.0,13.8,8.9,10.1,15.7,490.0,63.72740278319677,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26107,MI,Mecosta County,41242.0,8399.0,0.20365161728335193,0.27658054530301224,0.15889142136656806,60951.0,12.4,8.2,10.0,15.5,497.0,59.173711156090015,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26109,MI,Menominee County,23247.0,6261.0,0.26932507420312296,0.2991534898578502,0.16449434335613197,56435.0,13.9,9.3,10.6,16.1,377.0,60.21402331895864,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26111,MI,Midland County,83757.0,16923.0,0.20204878398223433,0.2870649412042782,0.14558783146483278,77705.0,10.8,7.1,7.7,13.5,1550.0,91.59132541511552,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26113,MI,Missaukee County,15207.0,3341.0,0.21970145327809562,0.2642921281053577,0.18228447425527716,66194.0,13.3,8.6,10.3,16.0,221.0,66.147859922179,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26115,MI,Monroe County,155505.0,30930.0,0.19890035690170735,0.28105399288716454,0.14650975852866469,77335.0,12.3,7.4,8.6,14.6,2738.0,88.5224700937601,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26117,MI,Montcalm County,67816.0,12113.0,0.178615665919547,0.22265334764302816,0.15598088946561284,67344.0,12.4,7.6,9.5,15.5,1116.0,92.13241971435647,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26119,MI,Montmorency County,9516.0,3152.0,0.3312316099201345,0.2887055837563452,0.24516603614964272,49756.0,16.5,11.2,12.9,18.0,196.0,62.18274111675127,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26121,MI,Muskegon County,175961.0,32488.0,0.18463182182415422,0.25988057128786013,0.14737924881081604,65024.0,12.7,7.4,9.1,15.0,3259.0,100.31396207830583,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26123,MI,Newaygo County,50792.0,10512.0,0.20696172625610332,0.2274543378995434,0.1762482280674122,63304.0,13.2,8.5,10.4,16.0,780.0,74.20091324200912,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26125,MI,Oakland County,1279825.0,235056.0,0.18366261012247767,0.29363641004696756,0.11401558806868127,97760.0,10.2,5.9,5.9,11.2,15988.0,68.01783404805663,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26127,MI,Oceana County,26915.0,6047.0,0.22467025822032324,0.23896146849677527,0.17815344603381014,62417.0,13.7,8.7,10.0,16.3,317.0,52.4226889366628,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26129,MI,Ogemaw County,20885.0,5834.0,0.2793392386880536,0.24151525539938293,0.2011970313622217,54666.0,15.3,10.1,12.0,17.4,358.0,61.36441549537196,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26131,MI,Ontonagon County,5850.0,2236.0,0.38222222222222224,0.26610017889087656,0.2188034188034188,54398.0,16.5,11.6,12.4,17.3,93.0,41.59212880143113,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26133,MI,Osceola County,23227.0,5119.0,0.22039006328841435,0.2418441101777691,0.18844448271408276,58267.0,13.7,9.1,10.9,16.8,372.0,72.67044344598554,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26135,MI,Oscoda County,8425.0,2474.0,0.2936498516320475,0.28294260307194824,0.22623145400593472,49515.0,16.5,11.2,13.5,18.6,58.0,23.443815683104283,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26137,MI,Otsego County,25584.0,5654.0,0.22099749843652283,0.23682348779625045,0.16002188868042527,68183.0,12.3,7.9,9.1,14.8,352.0,62.2568093385214,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26139,MI,Ottawa County,301203.0,50320.0,0.16706340906299075,0.22651033386327504,0.10015504493647141,90502.0,9.4,5.8,6.4,12.2,3747.0,74.46343402225756,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26141,MI,Presque Isle County,13209.0,4450.0,0.3368915133621016,0.2548314606741573,0.19706260882731472,59321.0,15.6,10.8,11.9,17.0,164.0,36.853932584269664,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26143,MI,Roscommon County,23737.0,8192.0,0.34511522096305347,0.2772216796875,0.24105826347053125,55246.0,15.7,10.7,12.0,17.1,252.0,30.76171875,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26145,MI,Saginaw County,188665.0,38429.0,0.20368907852542867,0.30050222488225037,0.1712135266212599,60622.0,14.1,8.0,9.6,15.9,3506.0,91.233183273049,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26151,MI,Sanilac County,40462.0,9406.0,0.23246502891601997,0.2952370827131618,0.16259700459690574,58863.0,13.8,8.9,10.7,16.2,676.0,71.86901977461196,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26153,MI,Schoolcraft County,8128.0,2352.0,0.28937007874015747,0.2614795918367347,0.18540846456692914,56782.0,15.8,10.3,11.9,17.5,99.0,42.09183673469388,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26155,MI,Shiawassee County,67991.0,13473.0,0.19815857981203394,0.28048689972537666,0.16183024223794326,67404.0,12.5,7.7,9.2,15.4,1304.0,96.78616492243746,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26147,MI,St. Clair County,160221.0,32649.0,0.20377478607673152,0.28019234892339734,0.16773082180238547,71270.0,12.2,7.7,9.2,15.2,3229.0,98.90042574045147,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26149,MI,St. Joseph County,60969.0,11403.0,0.18702947399498104,0.29395773042181883,0.16465744886745723,66425.0,12.8,7.8,9.6,15.5,556.0,48.759098482855386,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26157,MI,Tuscola County,52980.0,11619.0,0.21930917327293317,0.27635768999053273,0.19350698376745942,63811.0,13.2,8.4,10.2,15.9,1318.0,113.43489112660298,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26159,MI,Van Buren County,75795.0,15078.0,0.19893132792400553,0.28146969094044305,0.11616861270532357,68114.0,13.5,8.0,9.5,15.8,994.0,65.9238625812442,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26161,MI,Washtenaw County,369822.0,58242.0,0.1574865746223859,0.27397754198001445,0.10427178480458166,89180.0,8.7,5.1,5.4,10.8,4965.0,85.24775934892345,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26163,MI,Wayne County,1772259.0,293523.0,0.1656208263013476,0.33097917369337326,0.15820599585049364,60539.0,14.3,7.4,9.2,15.5,32412.0,110.42405535511698,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
26165,MI,Wexford County,34077.0,7065.0,0.2073245884320803,0.25916489738145787,0.18863162837104205,61085.0,13.0,8.4,10.2,15.7,584.0,82.66100495399859,39680,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29001,MO,Adair County,25301.0,3893.0,0.15386743606972056,0.2840996660673003,0.12295956681554089,61536.0,10.0,6.1,7.5,13.5,474.0,121.75699974312869,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29003,MO,Andrew County,18065.0,3802.0,0.21046221976197066,0.2480273540241978,0.11010240797121505,75625.0,11.6,7.1,8.1,14.2,130.0,34.192530247238295,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29005,MO,Atchison County,5187.0,1307.0,0.25197609408135724,0.260902830910482,0.17640254482359746,58750.0,14.9,9.4,10.9,16.6,83.0,63.50420811017597,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29007,MO,Audrain County,24548.0,4675.0,0.1904432132963989,0.26994652406417113,0.18551409483460973,59448.0,14.1,8.3,10.7,17.1,551.0,117.86096256684492,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29009,MO,Barry County,35033.0,7702.0,0.2198498558501984,0.2509737730459621,0.15896440498958125,58346.0,15.0,9.2,11.3,17.7,355.0,46.09192417553882,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29011,MO,Barton County,11690.0,2501.0,0.21394354148845166,0.24750099960015995,0.20436270316509839,51635.0,15.2,9.5,12.2,18.3,138.0,55.177928828468616,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29013,MO,Bates County,16186.0,3131.0,0.1934387742493513,0.2810603641009262,0.17657234647225997,60733.0,13.8,8.5,10.7,16.8,247.0,78.88853401469179,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29015,MO,Benton County,20151.0,6322.0,0.31373132847005114,0.24043024359379944,0.24549650141432186,52567.0,16.7,10.9,12.4,18.0,227.0,35.906358747231884,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29017,MO,Bollinger County,10559.0,2232.0,0.21138365375509044,0.20698924731182797,0.19177952457619094,63814.0,14.1,8.9,11.2,17.3,149.0,66.75627240143369,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29019,MO,Boone County,188043.0,25346.0,0.13478831969283622,0.29120965832873036,0.12460979669543668,72758.0,9.5,5.2,6.0,11.9,3226.0,127.27846603014281,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29021,MO,Buchanan County,83568.0,14577.0,0.17443279724296382,0.320436303766207,0.17772353053800496,62158.0,13.0,7.6,9.3,15.6,1466.0,100.5693901351444,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29023,MO,Butler County,42020.0,8184.0,0.19476439790575917,0.34591886608015643,0.23921941932413138,49089.0,15.3,9.0,11.8,18.5,924.0,112.90322580645162,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29025,MO,Caldwell County,8927.0,1808.0,0.20253164556962025,0.2948008849557522,0.14439341324073038,64806.0,13.0,8.1,9.8,16.0,188.0,103.98230088495575,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29027,MO,Callaway County,44741.0,8018.0,0.17920922643660178,0.24943876278373658,0.1488120515857938,74176.0,11.9,7.1,8.4,14.4,641.0,79.94512347218757,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29029,MO,Camden County,43667.0,12960.0,0.2967916275448279,0.2027006172839506,0.17903680124579202,66387.0,14.7,9.4,10.2,16.0,636.0,49.074074074074076,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29031,MO,Cape Girardeau County,82735.0,14766.0,0.17847343929413187,0.3049573344169037,0.1442315827642473,68464.0,11.2,6.6,7.7,13.9,1477.0,100.02708925910876,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29033,MO,Carroll County,8411.0,1879.0,0.22339793128046606,0.2506652474720596,0.1481393413387231,62154.0,13.9,8.6,10.3,16.4,78.0,41.51144225651942,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29035,MO,Carter County,5297.0,1092.0,0.20615442703417028,0.27289377289377287,0.2833679441193128,50000.0,15.7,9.7,12.7,18.8,114.0,104.3956043956044,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29037,MO,Cass County,110773.0,19908.0,0.17971888456573354,0.25909182238296163,0.1391765141325052,87535.0,11.5,6.4,7.3,13.2,1358.0,68.21378340365682,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29039,MO,Cedar County,14615.0,3380.0,0.23126924392747178,0.27603550295857987,0.18720492644543277,48181.0,15.6,9.9,12.2,18.0,289.0,85.50295857988166,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29041,MO,Chariton County,7390.0,1840.0,0.2489851150202977,0.23641304347826086,0.14235453315290933,71520.0,14.0,9.1,10.4,16.3,81.0,44.02173913043479,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29043,MO,Christian County,92915.0,15557.0,0.1674325996878868,0.21642990293758438,0.1254157025238121,83437.0,10.7,6.3,7.2,13.5,1364.0,87.67757279681172,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29045,MO,Clark County,6675.0,1451.0,0.21737827715355806,0.31702274293590627,0.130936329588015,51781.0,14.9,9.5,11.7,17.7,48.0,33.08063404548587,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29047,MO,Clay County,258122.0,39430.0,0.15275722332850358,0.2823231042353538,0.1319918488156763,88468.0,10.8,5.8,6.4,12.6,2788.0,70.70758305858483,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
29049,MO,Clinton County,21414.0,4049.0,0.18908190903147473,0.23833045196344776,0.14980853647146727,70627.0,12.0,7.5,8.6,15.0,302.0,74.58631760928624,37690,state,2025,"BLS OEWS annual mean wage, SOC 31-0000"
