fips,state,county,total_population,senior_population,senior_share,living_alone_65_share,disability_share,median_income,diabetes_prev,chd_prev,copd_prev,poor_physical_health_prev,healthcare_support_workers,healthcare_support_per_1k_seniors,healthcare_support_wage,senior_share_score,living_alone_65_share_score,disability_share_score,diabetes_prev_score,chd_prev_score,copd_prev_score,poor_physical_health_prev_score,healthcare_support_per_1k_seniors_score,median_income_score,healthcare_support_wage_score,care_demand_score,access_constraint_score,care_gap_score,priority_tier,high_gap
26033,MI,Chippewa County,36295.0,7114.0,0.1960049593607934,0.2971605285352825,0.1567158010745281,62217.0,12.7,7.8,9.1,15.6,398.0,55.94602192859151,39650,13.867598167953075,25.360062452960015,12.20862826446109,32.278481012658226,41.111111111111114,44.8,51.26050420168068,15.772708619463053,20.334696681132726,50.0,26.657644195369492,77.7246012549555,44.53107916622459,Develop,0
48177,TX,Gonzales County,19851.0,3596.0,0.18114956425369,0.2655728587319244,0.1715782580222658,58672.0,16.0,7.9,8.3,16.6,294.0,81.7575083426029,39650,11.811059351701592,21.109587274653315,14.495508719136401,53.16455696202532,42.22222222222223,38.400000000000006,59.66386554621851,23.049670237271513,17.56767304630179,50.0,28.363369145997282,74.55237945561014,44.52952275436178,Develop,0
48331,TX,Milam County,25567.0,5588.0,0.2185629913560449,0.2755905511811024,0.1560996597176047,66141.0,14.9,8.0,8.5,15.5,374.0,66.92913385826772,39650,16.990468214963435,22.457580126427864,12.113822834146307,46.20253164556963,43.333333333333336,40.0,50.4201680672269,18.86914726210405,23.397545973961098,50.0,28.03462194414729,75.10270521365445,44.50845108847479,Develop,0
24029,MD,Kent County,19346.0,5305.0,0.2742168923808539,0.2901036757775683,0.1500568592990799,80147.0,13.7,8.1,8.1,13.3,194.0,36.56927426955702,39650,24.695036616419756,24.410483782853724,11.184019490242816,38.607594936708864,44.44444444444444,36.8,31.932773109243705,10.309875261822246,34.32982609510131,50.0,27.250616868621265,76.53062077746738,44.498618236717405,Develop,0
48089,TX,Colorado County,21006.0,4910.0,0.2337427401694753,0.2413441955193482,0.1900885461296772,66377.0,14.9,7.9,7.9,14.8,312.0,63.54378818737271,39650,19.091909639489366,17.849348952874376,17.343679531815614,46.20253164556963,42.22222222222223,35.2,44.53781512605043,17.914726036027577,23.581754035405414,50.0,27.73537255855085,75.57237446956321,44.47832322740518,Develop,0
39167,OH,Washington County,58978.0,13114.0,0.2223540981382888,0.2764983986579228,0.1620943402624707,63603.0,13.8,8.6,9.6,15.1,1075.0,81.97346347414975,39650,17.515298298446755,22.579741184522227,13.036221991855093,39.240506329113934,50.0,48.8,47.05882352941177,23.110553875595503,21.41652877080146,50.0,28.882963136513613,73.36423673718204,44.45140889674756,Develop,0
26043,MI,Dickinson County,25954.0,6278.0,0.2418894968020343,0.2948391207390888,0.1755798720813747,65156.0,12.6,8.3,9.2,14.8,485.0,77.25390251672506,39650,20.21972354956171,25.04769100302799,15.111235513912618,31.645569620253166,46.66666666666668,45.599999999999994,44.53781512605043,21.77998099074825,22.62871148022105,50.0,28.679336781924178,73.73239701102216,44.447907862108465,Develop,0
39037,OH,Darke County,51594.0,10564.0,0.2047524905996821,0.3135176069670579,0.1414117920688452,64486.0,14.3,8.5,9.7,15.6,879.0,83.20711851571374,39650,15.078581612650876,27.561090774982222,9.853806366820645,42.40506329113925,48.88888888888889,49.599999999999994,51.26050420168068,23.458354860129422,22.10574791595117,50.0,29.090015930945064,72.96618045214348,44.4466735133645,Develop,0
48017,TX,Bailey County,6913.0,1361.0,0.1968754520468682,0.2549595885378398,0.144654997830175,61420.0,15.5,7.2,7.1,16.3,62.0,45.554739162380606,39650,13.988106709480846,19.681452758829582,10.352837172572075,50.000000000000014,34.44444444444445,28.799999999999997,57.14285714285715,12.843122750728902,19.712604202441536,50.0,25.558542184439226,79.52250122636664,44.44592784911382,Develop,0
26027,MI,Cass County,51520.0,11620.0,0.2255434782608695,0.2576592082616179,0.1605784161490683,70443.0,13.1,8.3,9.7,15.4,731.0,62.908777969018935,39650,17.956827047738106,20.04471686467275,12.802967339686788,34.810126582278485,46.66666666666668,49.599999999999994,49.57983193277312,17.735699345671293,26.755440382153672,50.0,28.122170277744626,74.71873324523469,44.43096731636615,Monitor,0
17145,IL,Perry County,20639.0,4185.0,0.2027714521052376,0.2506571087216248,0.1850864867483889,62118.0,13.2,7.9,9.5,15.3,277.0,66.18876941457587,39650,14.804332255367514,19.10250585398245,16.57401460545667,35.44303797468354,42.22222222222223,48.0,48.73949579831934,18.66041834376438,20.2574229604421,50.0,27.32173746255309,76.15954302279697,44.41496940863845,Monitor,0
